Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-04-11 15:05:53,https://drive.google.com/open?id=110fAw7xhJwjQOnu6F5oRQUYhQFno2Ze-,Mountain_Greg,Android,Pinecone Peaks,True,Race,Weary Mood,Time Trial,20.79,Race
2021-04-11 15:06:27,https://drive.google.com/open?id=1T-o1xVGpNmQXuvu1wF2Mldrcef45u9Sx,Mountain_Greg,Android,Pinecone Peaks,True,Race,Pinecone Passage,Time Trial,28.77,Race
2021-04-11 15:07:53,https://drive.google.com/open?id=1FjAfN3AL0ScjywtAlGCCNAtyVRDQf90D,Mountain_Greg,Android,Pinecone Peaks,True,Race,Velocity,Time Trial,21.35,Race
2021-04-13 13:22:39,https://drive.google.com/open?id=1_vXwr5-VpAwhEi6ViSopPX_1ZlzG4WWB,Mountain_Greg,Android,Pinecone Peaks,False,Race,The Execution,Time Trial,22.1,Race
2021-04-13 13:23:11,https://drive.google.com/open?id=1xG2q5UR9qTmeC58ZAJYQGWeXDjw_NBUR,Mountain_Greg,Android,Pinecone Peaks,True,Trail,Side Piste,Time Trial,11.57,Trail
2021-04-13 13:23:45,https://drive.google.com/open?id=1pJhJmZTyrqGePmYpPdANmzo9HiNm7xnF,Mountain_Greg,Android,Pinecone Peaks,True,Trail,Level 3,Time Trial,5.14,Trail
2021-04-13 13:24:15,https://drive.google.com/open?id=1tw4bztXpgC53qRyCL1ZbDN_56J0ivIF3,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Level 2,Time Trial,7.83,Trail
2021-04-13 13:24:45,https://drive.google.com/open?id=1s8L-_A-EhSgm_R04CtRQSFBmI8g9IcHv,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Level 1,Time Trial,5.79,Trail
2021-04-13 13:25:21,https://drive.google.com/open?id=1vDFe9Nbw3leWbJybuyIGqKnFljZiRmdd,Mountain_Greg,Android,Pinecone Peaks,True,Trail,The Little Skipper,Time Trial,11.32,Trail
2021-04-13 13:25:55,https://drive.google.com/open?id=19b1ACBRSAgnNg_LYDAV_d9h-dk6K8-yR,Mountain_Greg,Android,Pinecone Peaks,False,Race,Offpist Mayhem,Time Trial,38.28,Race
2021-04-13 13:26:39,https://drive.google.com/open?id=1iMhtTmmK-2aT29xbDS-ZusMziye4DnTh,Mountain_Greg,Android,Pinecone Peaks,False,Race,Rough Patches,Time Trial,20.0,Race
2021-04-13 13:27:11,https://drive.google.com/open?id=18BySHO7AnCmgTAJyUWf-H6cRCMOipFYo,Mountain_Greg,Android,Pinecone Peaks,True,Trail,Popsicle Slide,Time Trial,8.62,Trail
2021-04-13 13:27:46,https://drive.google.com/open?id=18B0ptsWqVDQk-0Kr54dhaVnFZYgstL3l,Mountain_Greg,Android,Pinecone Peaks,True,Race,Treasure The Shortcuts,Time Trial,21.75,Race
2021-04-14 9:18:18,https://drive.google.com/open?id=1mXLftSnJDkGsq9fy9H9tAz_edOAuSEVR,Skier50,iOS,Pinecone Peaks,False,Trail,Ridge Run,Time Trial,18.71,Trail
2021-04-14 9:47:58,https://drive.google.com/open?id=14q11-iKuPqOt-0X0XODHnBkFh8_nEMai,hschindele,iOS,Pinecone Peaks,True,Trail,Popsicle Challenge,Time Trial,9.23,Trail
2021-04-14 11:43:37,https://drive.google.com/open?id=1K9GBGd4BUVzn6yvIO8gsUQ19ZpG3wbL4,hschindele,iOS,Pinecone Peaks,True,Race,Treasure The Shortcuts,Time Trial,21.46,Race
2021-04-15 4:50:31,https://drive.google.com/open?id=12MeT-WEss0_yDvFbuuOYTg-npEyJG_ix,GrandMk,iOS,Pinecone Peaks,True,Race,Pinecone Passage,Time Trial,28.01,Race
2021-04-15 23:02:21,https://drive.google.com/open?id=1H9uLqifuv3cF2fGSv8X3c41vNNyDig8X,hschindele,iOS,Pinecone Peaks,True,Race,Pinecone Passage,Time Trial,27.87,Race
2021-04-16 0:44:31,https://drive.google.com/open?id=15sb6NfRYZWnLhAnVDFY3_ROVtXCTOWzn,Ryan Monty,Android,Pinecone Peaks,False,Race,Pinecone Passage,Time Trial,28.19,Race
2021-04-16 9:43:18,https://drive.google.com/open?id=1gZGbzPgwfeqO24Y2NXVPlcZm7atc3_4I,Skier50,iOS,Pinecone Peaks,False,Trail,Popsicle Slide,Time Trial,8.8,Trail
2021-04-16 21:53:58,https://drive.google.com/open?id=1mjsQizLP9aEY81qPr8gDNl1cn06b55bZ,hschindele,iOS,Pinecone Peaks,True,Race,City Woods,Time Trial,15.57,Race
2021-04-16 22:15:07,https://drive.google.com/open?id=1oFA55WvFf1ywEihdfi1UxRZUUdNgkC8B,hschindele,iOS,Pinecone Peaks,True,Trail,Coffee Kick,Time Trial,18.52,Trail
2021-04-17 1:32:44,https://drive.google.com/open?id=1egtjYu5RJ9dX3M6wm1ZQtQJpKhE5LeZ5,Mountain_Greg,Android,Pinecone Peaks,True,TTB,Make Haste,Time Trial,62.61,TTB
2021-04-18 15:00:12,https://drive.google.com/open?id=1suDG_AG5K3f2eadHxD51cl3Kwof7_y2B,Pinsek,Android,Pinecone Peaks,False,Race,Pinecone Passage,Time Trial,29.85,Race
2021-05-09 11:36:33,https://drive.google.com/open?id=1FNdpY8MTttdS4z13vAQDne0giKLQ2rAW,hschindele,iOS,Pinecone Peaks,True,Trail,The Little Skipper,Time Trial,11.23,Trail
2021-05-09 16:46:26,https://drive.google.com/open?id=1DZSk3YfkhNxrBY13755E9CwBLntoRz8g,hschindele,iOS,Pinecone Peaks,True,Trail,Side Piste,Time Trial,11.38,Trail
